Vehicle ID,Model Code,OEM Model,OEM Variant,Custom Model,Custom Variant,Display Name,Segment,Sub Segment,Colour Code,Colour,Fuel,Seating,Wheels,Transmission,Drivetrain,Body Make,Body Type,CC,GVW,Permit,Taxi Price,Status
5401,AW62BMZR7TF10A00RA,XUV700,AX5 S PET AT 7 STR BS6.2 - NEW,XUV700,AX5 S PET AT 7 STR BS6.2 - NEW,XUV700 AX5 S PET AT 7 STR BS6.2 - NEW,PERSONAL,XUV,RA,RA,PETROL,7,4,AUTOMATIC,FWD,SUV,Complete,1999,0,PRIVATE,,Active
5402,AW62BMZR7TF10A00JD,XUV700,AX5 S PET AT 7 STR BS6.2 - NEW,XUV700,AX5 S PET AT 7 STR BS6.2 - NEW,XUV700 AX5 S PET AT 7 STR BS6.2 - NEW,PERSONAL,XUV,JD,DEEP FOREST,PETROL,7,4,AUTOMATIC,FWD,SUV,Complete,1999,0,PRIVATE,,Active
5403,AW62BMZR7TF10A00WQ,XUV700,AX5 S PET AT 7 STR BS6.2 - NEW,XUV700,AX5 S PET AT 7 STR BS6.2 - NEW,XUV700 AX5 S PET AT 7 STR BS6.2 - NEW,PERSONAL,XUV,WQ,EVEREST WHITE,PETROL,7,4,AUTOMATIC,FWD,SUV,Complete,1999,0,PRIVATE,,Active
5404,AW62BMZR7TF10A00BZ,XUV700,AX5 S PET AT 7 STR BS6.2 - NEW,XUV700,AX5 S PET AT 7 STR BS6.2 - NEW,XUV700 AX5 S PET AT 7 STR BS6.2 - NEW,PERSONAL,XUV,BZ,MIDNIGHT BLACK,PETROL,7,4,AUTOMATIC,FWD,SUV,Complete,1999,0,PRIVATE,,Active
5405,AW62BMZR7TF10A00SG,XUV700,AX5 S PET AT 7 STR BS6.2 - NEW,XUV700,AX5 S PET AT 7 STR BS6.2 - NEW,XUV700 AX5 S PET AT 7 STR BS6.2 - NEW,PERSONAL,XUV,SG,SG,PETROL,7,4,AUTOMATIC,FWD,SUV,Complete,1999,0,PRIVATE,,Active
5406,AW62BMZR7TF10A00CM,XUV700,AX5 S PET AT 7 STR BS6.2 - NEW,XUV700,AX5 S PET AT 7 STR BS6.2 - NEW,XUV700 AX5 S PET AT 7 STR BS6.2 - NEW,PERSONAL,XUV,CM,CM,PETROL,7,4,AUTOMATIC,FWD,SUV,Complete,1999,0,PRIVATE,,Active
5407,AW62BMZR7TF10A00XJ,XUV700,AX5 S PET AT 7 STR BS6.2 - NEW,XUV700,AX5 S PET AT 7 STR BS6.2 - NEW,XUV700 AX5 S PET AT 7 STR BS6.2 - NEW,PERSONAL,XUV,XJ,STEALTH BLACK,PETROL,7,4,AUTOMATIC,FWD,SUV,Complete,1999,0,PRIVATE,,Active
5408,AW62BMZR7TF10A00BA,XUV700,AX5 S PET AT 7 STR BS6.2 - NEW,XUV700,AX5 S PET AT 7 STR BS6.2 - NEW,XUV700 AX5 S PET AT 7 STR BS6.2 - NEW,PERSONAL,XUV,BA,BA,PETROL,7,4,AUTOMATIC,FWD,SUV,Complete,1999,0,PRIVATE,,Active
1404,AW62BNZE7TA08A00BA,XUV700,AX5 S PET MT 7 STR - E BS6.2 - NEW,XUV700,AX5 S PET MT 7 STR - E BS6.2 - NEW,XUV700 AX5 S PET MT 7 STR - E BS6.2 - NEW,PERSONAL,XUV,BA,BA,PETROL,7,4,MANUAL,FWD,SUV,Complete,1999,0,PRIVATE,,Active
1405,AW62BNZE7TA08A00BZ,XUV700,AX5 S PET MT 7 STR - E BS6.2 - NEW,XUV700,AX5 S PET MT 7 STR - E BS6.2 - NEW,XUV700 AX5 S PET MT 7 STR - E BS6.2 - NEW,PERSONAL,XUV,BZ,MIDNIGHT BLACK,PETROL,7,4,MANUAL,FWD,SUV,Complete,1999,0,PRIVATE,,Active
1406,AW62BNZE7TA08A00RA,XUV700,AX5 S PET MT 7 STR - E BS6.2 - NEW,XUV700,AX5 S PET MT 7 STR - E BS6.2 - NEW,XUV700 AX5 S PET MT 7 STR - E BS6.2 - NEW,PERSONAL,XUV,RA,RA,PETROL,7,4,MANUAL,FWD,SUV,Complete,1999,0,PRIVATE,,Active
1407,AW62BNZE7TA08A00SF,XUV700,AX5 S PET MT 7 STR - E BS6.2 - NEW,XUV700,AX5 S PET MT 7 STR - E BS6.2 - NEW,XUV700 AX5 S PET MT 7 STR - E BS6.2 - NEW,PERSONAL,XUV,SF,DAZZLING SILVER,PETROL,7,4,MANUAL,FWD,SUV,Complete,1999,0,PRIVATE,,Active
1408,AW62BNZE7TA08A00WQ,XUV700,AX5 S PET MT 7 STR - E BS6.2 - NEW,XUV700,AX5 S PET MT 7 STR - E BS6.2 - NEW,XUV700 AX5 S PET MT 7 STR - E BS6.2 - NEW,PERSONAL,XUV,WQ,EVEREST WHITE,PETROL,7,4,MANUAL,FWD,SUV,Complete,1999,0,PRIVATE,,Active
1409,AW62BNZE7TA08A00XH,XUV700,AX5 S PET MT 7 STR - E BS6.2 - NEW,XUV700,AX5 S PET MT 7 STR - E BS6.2 - NEW,XUV700 AX5 S PET MT 7 STR - E BS6.2 - NEW,PERSONAL,XUV,XH,NAPOLI BLACK,PETROL,7,4,MANUAL,FWD,SUV,Complete,1999,0,PRIVATE,,Active
1500,AW62BNZE7TA08A00CM,XUV700,AX5 S PET MT 7 STR - E BS6.2 - NEW,XUV700,AX5 S PET MT 7 STR - E BS6.2 - NEW,XUV700 AX5 S PET MT 7 STR - E BS6.2 - NEW,PERSONAL,XUV,CM,CM,PETROL,7,4,MANUAL,FWD,SUV,Complete,1999,0,PRIVATE,,Active
1501,AW62BNZE7TA08A00JD,XUV700,AX5 S PET MT 7 STR - E BS6.2 - NEW,XUV700,AX5 S PET MT 7 STR - E BS6.2 - NEW,XUV700 AX5 S PET MT 7 STR - E BS6.2 - NEW,PERSONAL,XUV,JD,DEEP FOREST,PETROL,7,4,MANUAL,FWD,SUV,Complete,1999,0,PRIVATE,,Active
4603,AW62BNZE7TA08A00XJ,XUV700,AX5 S PET MT 7 STR - E BS6.2 - NEW,XUV700,AX5 S PET MT 7 STR - E BS6.2 - NEW,XUV700 AX5 S PET MT 7 STR - E BS6.2 - NEW,PERSONAL,XUV,XJ,STEALTH BLACK,PETROL,7,4,MANUAL,FWD,SUV,Complete,1999,0,PRIVATE,,Active
5387,AW62BNZE7TA10A00BA,XUV700,AX5 S PET MT 7 STR - E BS6.2 - NEW,XUV700,AX5 S PET MT 7 STR - E BS6.2 - NEW,XUV700 AX5 S PET MT 7 STR - E BS6.2 - NEW,PERSONAL,XUV,BA,BA,PETROL,7,4,MANUAL,FWD,SUV,Complete,1999,0,PRIVATE,,Active
5388,AW62BNZE7TA10A00BZ,XUV700,AX5 S PET MT 7 STR - E BS6.2 - NEW,XUV700,AX5 S PET MT 7 STR - E BS6.2 - NEW,XUV700 AX5 S PET MT 7 STR - E BS6.2 - NEW,PERSONAL,XUV,BZ,MIDNIGHT BLACK,PETROL,7,4,MANUAL,FWD,SUV,Complete,1999,0,PRIVATE,,Active
5389,AW62BNZE7TA10A00JD,XUV700,AX5 S PET MT 7 STR - E BS6.2 - NEW,XUV700,AX5 S PET MT 7 STR - E BS6.2 - NEW,XUV700 AX5 S PET MT 7 STR - E BS6.2 - NEW,PERSONAL,XUV,JD,DEEP FOREST,PETROL,7,4,MANUAL,FWD,SUV,Complete,1999,0,PRIVATE,,Active
5390,AW62BNZE7TA10A00RA,XUV700,AX5 S PET MT 7 STR - E BS6.2 - NEW,XUV700,AX5 S PET MT 7 STR - E BS6.2 - NEW,XUV700 AX5 S PET MT 7 STR - E BS6.2 - NEW,PERSONAL,XUV,RA,RA,PETROL,7,4,MANUAL,FWD,SUV,Complete,1999,0,PRIVATE,,Active
5391,AW62BNZE7TA10A00XJ,XUV700,AX5 S PET MT 7 STR - E BS6.2 - NEW,XUV700,AX5 S PET MT 7 STR - E BS6.2 - NEW,XUV700 AX5 S PET MT 7 STR - E BS6.2 - NEW,PERSONAL,XUV,XJ,STEALTH BLACK,PETROL,7,4,MANUAL,FWD,SUV,Complete,1999,0,PRIVATE,,Active
5392,AW62BNZE7TA10A00WQ,XUV700,AX5 S PET MT 7 STR - E BS6.2 - NEW,XUV700,AX5 S PET MT 7 STR - E BS6.2 - NEW,XUV700 AX5 S PET MT 7 STR - E BS6.2 - NEW,PERSONAL,XUV,WQ,EVEREST WHITE,PETROL,7,4,MANUAL,FWD,SUV,Complete,1999,0,PRIVATE,,Active
5393,AW62BNZE7TA10A00SF,XUV700,AX5 S PET MT 7 STR - E BS6.2 - NEW,XUV700,AX5 S PET MT 7 STR - E BS6.2 - NEW,XUV700 AX5 S PET MT 7 STR - E BS6.2 - NEW,PERSONAL,XUV,SF,DAZZLING SILVER,PETROL,7,4,MANUAL,FWD,SUV,Complete,1999,0,PRIVATE,,Active
5394,AW62BNZE7TA10A00SG,XUV700,AX5 S PET MT 7 STR - E BS6.2 - NEW,XUV700,AX5 S PET MT 7 STR - E BS6.2 - NEW,XUV700 AX5 S PET MT 7 STR - E BS6.2 - NEW,PERSONAL,XUV,SG,SG,PETROL,7,4,MANUAL,FWD,SUV,Complete,1999,0,PRIVATE,,Active
5399,AW62BNZE7TA10A00CM,XUV700,AX5 S PET MT 7 STR - E BS6.2 - NEW,XUV700,AX5 S PET MT 7 STR - E BS6.2 - NEW,XUV700 AX5 S PET MT 7 STR - E BS6.2 - NEW,PERSONAL,XUV,CM,CM,PETROL,7,4,MANUAL,FWD,SUV,Complete,1999,0,PRIVATE,,Active
1381,AW62BMZE7TA08A00BA,XUV700,AX5 S PET MT 7 STR BS6.2 - NEW,XUV700,AX5 S PET MT 7 STR BS6.2 - NEW,XUV700 AX5 S PET MT 7 STR BS6.2 - NEW,PERSONAL,XUV,BA,BA,PETROL,7,4,MANUAL,FWD,SUV,Complete,1999,0,PRIVATE,,Active
1382,AW62BMZE7TA08A00BZ,XUV700,AX5 S PET MT 7 STR BS6.2 - NEW,XUV700,AX5 S PET MT 7 STR BS6.2 - NEW,XUV700 AX5 S PET MT 7 STR BS6.2 - NEW,PERSONAL,XUV,BZ,MIDNIGHT BLACK,PETROL,7,4,MANUAL,FWD,SUV,Complete,1999,0,PRIVATE,,Active
1383,AW62BMZE7TA08A00RA,XUV700,AX5 S PET MT 7 STR BS6.2 - NEW,XUV700,AX5 S PET MT 7 STR BS6.2 - NEW,XUV700 AX5 S PET MT 7 STR BS6.2 - NEW,PERSONAL,XUV,RA,RA,PETROL,7,4,MANUAL,FWD,SUV,Complete,1999,0,PRIVATE,,Active
1384,AW62BMZE7TA08A00SF,XUV700,AX5 S PET MT 7 STR BS6.2 - NEW,XUV700,AX5 S PET MT 7 STR BS6.2 - NEW,XUV700 AX5 S PET MT 7 STR BS6.2 - NEW,PERSONAL,XUV,SF,DAZZLING SILVER,PETROL,7,4,MANUAL,FWD,SUV,Complete,1999,0,PRIVATE,,Active
1385,AW62BMZE7TA08A00WQ,XUV700,AX5 S PET MT 7 STR BS6.2 - NEW,XUV700,AX5 S PET MT 7 STR BS6.2 - NEW,XUV700 AX5 S PET MT 7 STR BS6.2 - NEW,PERSONAL,XUV,WQ,EVEREST WHITE,PETROL,7,4,MANUAL,FWD,SUV,Complete,1999,0,PRIVATE,,Active
1386,AW62BMZE7TA08A00XH,XUV700,AX5 S PET MT 7 STR BS6.2 - NEW,XUV700,AX5 S PET MT 7 STR BS6.2 - NEW,XUV700 AX5 S PET MT 7 STR BS6.2 - NEW,PERSONAL,XUV,XH,NAPOLI BLACK,PETROL,7,4,MANUAL,FWD,SUV,Complete,1999,0,PRIVATE,,Active
1492,AW62BMZE7TA08A00CM,XUV700,AX5 S PET MT 7 STR BS6.2 - NEW,XUV700,AX5 S PET MT 7 STR BS6.2 - NEW,XUV700 AX5 S PET MT 7 STR BS6.2 - NEW,PERSONAL,XUV,CM,CM,PETROL,7,4,MANUAL,FWD,SUV,Complete,1999,0,PRIVATE,,Active
1493,AW62BMZE7TA08A00JD,XUV700,AX5 S PET MT 7 STR BS6.2 - NEW,XUV700,AX5 S PET MT 7 STR BS6.2 - NEW,XUV700 AX5 S PET MT 7 STR BS6.2 - NEW,PERSONAL,XUV,JD,DEEP FOREST,PETROL,7,4,MANUAL,FWD,SUV,Complete,1999,0,PRIVATE,,Active
4604,AW62BMZE7TA08A00XJ,XUV700,AX5 S PET MT 7 STR BS6.2 - NEW,XUV700,AX5 S PET MT 7 STR BS6.2 - NEW,XUV700 AX5 S PET MT 7 STR BS6.2 - NEW,PERSONAL,XUV,XJ,STEALTH BLACK,PETROL,7,4,MANUAL,FWD,SUV,Complete,1999,0,PRIVATE,,Active
5409,AW62BMZE7TA10A00BZ,XUV700,AX5 S PET MT 7 STR BS6.2 - NEW,XUV700,AX5 S PET MT 7 STR BS6.2 - NEW,XUV700 AX5 S PET MT 7 STR BS6.2 - NEW,PERSONAL,XUV,BZ,MIDNIGHT BLACK,PETROL,7,4,MANUAL,FWD,SUV,Complete,1999,0,PRIVATE,,Active
5410,AW62BMZE7TA10A00CM,XUV700,AX5 S PET MT 7 STR BS6.2 - NEW,XUV700,AX5 S PET MT 7 STR BS6.2 - NEW,XUV700 AX5 S PET MT 7 STR BS6.2 - NEW,PERSONAL,XUV,CM,CM,PETROL,7,4,MANUAL,FWD,SUV,Complete,1999,0,PRIVATE,,Active
5411,AW62BMZE7TA10A00WQ,XUV700,AX5 S PET MT 7 STR BS6.2 - NEW,XUV700,AX5 S PET MT 7 STR BS6.2 - NEW,XUV700 AX5 S PET MT 7 STR BS6.2 - NEW,PERSONAL,XUV,WQ,EVEREST WHITE,PETROL,7,4,MANUAL,FWD,SUV,Complete,1999,0,PRIVATE,,Active
5412,AW62BMZE7TA10A00XJ,XUV700,AX5 S PET MT 7 STR BS6.2 - NEW,XUV700,AX5 S PET MT 7 STR BS6.2 - NEW,XUV700 AX5 S PET MT 7 STR BS6.2 - NEW,PERSONAL,XUV,XJ,STEALTH BLACK,PETROL,7,4,MANUAL,FWD,SUV,Complete,1999,0,PRIVATE,,Active
5413,AW62BMZE7TA10A00SF,XUV700,AX5 S PET MT 7 STR BS6.2 - NEW,XUV700,AX5 S PET MT 7 STR BS6.2 - NEW,XUV700 AX5 S PET MT 7 STR BS6.2 - NEW,PERSONAL,XUV,SF,DAZZLING SILVER,PETROL,7,4,MANUAL,FWD,SUV,Complete,1999,0,PRIVATE,,Active
5414,AW62BMZE7TA10A00RA,XUV700,AX5 S PET MT 7 STR BS6.2 - NEW,XUV700,AX5 S PET MT 7 STR BS6.2 - NEW,XUV700 AX5 S PET MT 7 STR BS6.2 - NEW,PERSONAL,XUV,RA,RA,PETROL,7,4,MANUAL,FWD,SUV,Complete,1999,0,PRIVATE,,Active
5415,AW62BMZE7TA10A00BA,XUV700,AX5 S PET MT 7 STR BS6.2 - NEW,XUV700,AX5 S PET MT 7 STR BS6.2 - NEW,XUV700 AX5 S PET MT 7 STR BS6.2 - NEW,PERSONAL,XUV,BA,BA,PETROL,7,4,MANUAL,FWD,SUV,Complete,1999,0,PRIVATE,,Active
5416,AW62BMZE7TA10A00SG,XUV700,AX5 S PET MT 7 STR BS6.2 - NEW,XUV700,AX5 S PET MT 7 STR BS6.2 - NEW,XUV700 AX5 S PET MT 7 STR BS6.2 - NEW,PERSONAL,XUV,SG,SG,PETROL,7,4,MANUAL,FWD,SUV,Complete,1999,0,PRIVATE,,Active
5417,AW62BMZE7TA10A00JD,XUV700,AX5 S PET MT 7 STR BS6.2 - NEW,XUV700,AX5 S PET MT 7 STR BS6.2 - NEW,XUV700 AX5 S PET MT 7 STR BS6.2 - NEW,PERSONAL,XUV,JD,DEEP FOREST,PETROL,7,4,MANUAL,FWD,SUV,Complete,1999,0,PRIVATE,,Active
5384,AW62BJZT6TF10C00XJ,XUV700,AX7 DSL AT 6 STR BS6.2 - EBONY,XUV700,AX7 DSL AT 6 STR BS6.2 - EBONY,XUV700 AX7 DSL AT 6 STR BS6.2 - EBONY,PERSONAL,XUV,XJ,STEALTH BLACK,DIESEL,6,4,AUTOMATIC,FWD,SUV,Complete,2198,0,PRIVATE,,Active
894,AW62BJZT6TF05A00XH,XUV700,AX7 DSL AT 6 STR BS6.2 - NEW,XUV700,AX7 DSL AT 6 STR BS6.2 - NEW,XUV700 AX7 DSL AT 6 STR BS6.2 - NEW,PERSONAL,XUV,XH,NAPOLI BLACK,DIESEL,6,4,AUTOMATIC,FWD,SUV,Complete,2198,0,PRIVATE,,Active
895,AW62AYZT6TF05A00WQ,XUV700,AX7 DSL AT 6 STR BS6.2 - NEW,XUV700,AX7 DSL AT 6 STR BS6.2 - NEW,XUV700 AX7 DSL AT 6 STR BS6.2 - NEW,PERSONAL,XUV,WQ,EVEREST WHITE,DIESEL,6,4,AUTOMATIC,FWD,SUV,Complete,2198,0,PRIVATE,,Active
896,AW62AYZT6TF05A00SF,XUV700,AX7 DSL AT 6 STR BS6.2 - NEW,XUV700,AX7 DSL AT 6 STR BS6.2 - NEW,XUV700 AX7 DSL AT 6 STR BS6.2 - NEW,PERSONAL,XUV,SF,DAZZLING SILVER,DIESEL,6,4,AUTOMATIC,FWD,SUV,Complete,2198,0,PRIVATE,,Active
897,AW62AYZT6TF05A00BA,XUV700,AX7 DSL AT 6 STR BS6.2 - NEW,XUV700,AX7 DSL AT 6 STR BS6.2 - NEW,XUV700 AX7 DSL AT 6 STR BS6.2 - NEW,PERSONAL,XUV,BA,BA,DIESEL,6,4,AUTOMATIC,FWD,SUV,Complete,2198,0,PRIVATE,,Active
898,AW62AYZT6TF05A00RA,XUV700,AX7 DSL AT 6 STR BS6.2 - NEW,XUV700,AX7 DSL AT 6 STR BS6.2 - NEW,XUV700 AX7 DSL AT 6 STR BS6.2 - NEW,PERSONAL,XUV,RA,RA,DIESEL,6,4,AUTOMATIC,FWD,SUV,Complete,2198,0,PRIVATE,,Active
899,AW62AYZT6TF05A00BZ,XUV700,AX7 DSL AT 6 STR BS6.2 - NEW,XUV700,AX7 DSL AT 6 STR BS6.2 - NEW,XUV700 AX7 DSL AT 6 STR BS6.2 - NEW,PERSONAL,XUV,BZ,MIDNIGHT BLACK,DIESEL,6,4,AUTOMATIC,FWD,SUV,Complete,2198,0,PRIVATE,,Active
1460,AW62AYZT6TF05A00CM,XUV700,AX7 DSL AT 6 STR BS6.2 - NEW,XUV700,AX7 DSL AT 6 STR BS6.2 - NEW,XUV700 AX7 DSL AT 6 STR BS6.2 - NEW,PERSONAL,XUV,CM,CM,DIESEL,6,4,AUTOMATIC,FWD,SUV,Complete,2198,0,PRIVATE,,Active
1461,AW62AYZT6TF05A00JD,XUV700,AX7 DSL AT 6 STR BS6.2 - NEW,XUV700,AX7 DSL AT 6 STR BS6.2 - NEW,XUV700 AX7 DSL AT 6 STR BS6.2 - NEW,PERSONAL,XUV,JD,DEEP FOREST,DIESEL,6,4,AUTOMATIC,FWD,SUV,Complete,2198,0,PRIVATE,,Active
4605,AW62BJZT6TF05A00XJ,XUV700,AX7 DSL AT 6 STR BS6.2 - NEW,XUV700,AX7 DSL AT 6 STR BS6.2 - NEW,XUV700 AX7 DSL AT 6 STR BS6.2 - NEW,PERSONAL,XUV,XJ,STEALTH BLACK,DIESEL,7,4,AUTOMATIC,FWD,SUV,Complete,2198,0,PRIVATE,,Active
5374,AW62AYZT6TF10A00BA,XUV700,AX7 DSL AT 6 STR BS6.2 - NEW,XUV700,AX7 DSL AT 6 STR BS6.2 - NEW,XUV700 AX7 DSL AT 6 STR BS6.2 - NEW,PERSONAL,XUV,BA,BA,DIESEL,6,4,AUTOMATIC,FWD,SUV,Complete,2198,0,PRIVATE,,Active
5375,AW62AYZT6TF10A00SG,XUV700,AX7 DSL AT 6 STR BS6.2 - NEW,XUV700,AX7 DSL AT 6 STR BS6.2 - NEW,XUV700 AX7 DSL AT 6 STR BS6.2 - NEW,PERSONAL,XUV,SG,SG,DIESEL,6,4,AUTOMATIC,FWD,SUV,Complete,2198,0,PRIVATE,,Active
5382,AW62AYZT6TF10A00SF,XUV700,AX7 DSL AT 6 STR BS6.2 - NEW,XUV700,AX7 DSL AT 6 STR BS6.2 - NEW,XUV700 AX7 DSL AT 6 STR BS6.2 - NEW,PERSONAL,XUV,SF,DAZZLING SILVER,DIESEL,6,4,AUTOMATIC,FWD,SUV,Complete,2198,0,PRIVATE,,Active
5386,AW62AYZT6TF10A00WQ,XUV700,AX7 DSL AT 6 STR BS6.2 - NEW,XUV700,AX7 DSL AT 6 STR BS6.2 - NEW,XUV700 AX7 DSL AT 6 STR BS6.2 - NEW,PERSONAL,XUV,WQ,EVEREST WHITE,DIESEL,6,4,AUTOMATIC,FWD,SUV,Complete,2198,0,PRIVATE,,Active
5395,AW62AYZT6TF10A00JD,XUV700,AX7 DSL AT 6 STR BS6.2 - NEW,XUV700,AX7 DSL AT 6 STR BS6.2 - NEW,XUV700 AX7 DSL AT 6 STR BS6.2 - NEW,PERSONAL,XUV,JD,DEEP FOREST,DIESEL,6,4,AUTOMATIC,FWD,SUV,Complete,2198,0,PRIVATE,,Active
5396,AW62AYZT6TF10A00RA,XUV700,AX7 DSL AT 6 STR BS6.2 - NEW,XUV700,AX7 DSL AT 6 STR BS6.2 - NEW,XUV700 AX7 DSL AT 6 STR BS6.2 - NEW,PERSONAL,XUV,RA,RA,DIESEL,6,4,AUTOMATIC,FWD,SUV,Complete,2198,0,PRIVATE,,Active
5397,AW62AYZT6TF10A00BZ,XUV700,AX7 DSL AT 6 STR BS6.2 - NEW,XUV700,AX7 DSL AT 6 STR BS6.2 - NEW,XUV700 AX7 DSL AT 6 STR BS6.2 - NEW,PERSONAL,XUV,BZ,MIDNIGHT BLACK,DIESEL,6,4,AUTOMATIC,FWD,SUV,Complete,2198,0,PRIVATE,,Active
5398,AW62AYZT6TF10A00CM,XUV700,AX7 DSL AT 6 STR BS6.2 - NEW,XUV700,AX7 DSL AT 6 STR BS6.2 - NEW,XUV700 AX7 DSL AT 6 STR BS6.2 - NEW,PERSONAL,XUV,CM,CM,DIESEL,6,4,AUTOMATIC,FWD,SUV,Complete,2198,0,PRIVATE,,Active
900,AW62AYZT6TF05A00WR,XUV700,AX7 DSL AT 6 STR BS6.2 DUAL TONE - NEW,XUV700,AX7 DSL AT 6 STR BS6.2 DUAL TONE - NEW,XUV700 AX7 DSL AT 6 STR BS6.2 DUAL TONE - NEW,PERSONAL,XUV,WR,WR,DIESEL,6,4,AUTOMATIC,FWD,SUV,Complete,2198,0,PRIVATE,,Active
901,AW62AYZT6TF05A00SN,XUV700,AX7 DSL AT 6 STR BS6.2 DUAL TONE - NEW,XUV700,AX7 DSL AT 6 STR BS6.2 DUAL TONE - NEW,XUV700 AX7 DSL AT 6 STR BS6.2 DUAL TONE - NEW,PERSONAL,XUV,SN,SN,DIESEL,6,4,AUTOMATIC,FWD,SUV,Complete,2198,0,PRIVATE,,Active
902,AW62AYZT6TF05A00BT,XUV700,AX7 DSL AT 6 STR BS6.2 DUAL TONE - NEW,XUV700,AX7 DSL AT 6 STR BS6.2 DUAL TONE - NEW,XUV700 AX7 DSL AT 6 STR BS6.2 DUAL TONE - NEW,PERSONAL,XUV,BT,BT,DIESEL,6,4,AUTOMATIC,FWD,SUV,Complete,2198,0,PRIVATE,,Active
903,AW62AYZT6TF05A00RZ,XUV700,AX7 DSL AT 6 STR BS6.2 DUAL TONE - NEW,XUV700,AX7 DSL AT 6 STR BS6.2 DUAL TONE - NEW,XUV700 AX7 DSL AT 6 STR BS6.2 DUAL TONE - NEW,PERSONAL,XUV,RZ,RZ,DIESEL,6,4,AUTOMATIC,FWD,SUV,Complete,2198,0,PRIVATE,,Active
904,AW62AYZT6TF05A00BC,XUV700,AX7 DSL AT 6 STR BS6.2 DUAL TONE - NEW,XUV700,AX7 DSL AT 6 STR BS6.2 DUAL TONE - NEW,XUV700 AX7 DSL AT 6 STR BS6.2 DUAL TONE - NEW,PERSONAL,XUV,BC,BC,DIESEL,6,4,AUTOMATIC,FWD,SUV,Complete,2198,0,PRIVATE,,Active
4606,AW62AYZT6TF05A00BJ,XUV700,AX7 DSL AT 6 STR BS6.2 DUAL TONE - NEW,XUV700,AX7 DSL AT 6 STR BS6.2 DUAL TONE - NEW,XUV700 AX7 DSL AT 6 STR BS6.2 DUAL TONE - NEW,PERSONAL,XUV,BJ,BJ,DIESEL,6,4,AUTOMATIC,FWD,SUV,Complete,2198,0,PRIVATE,,Active
4607,AW62AYZT6TF05A00WX,XUV700,AX7 DSL AT 6 STR BS6.2 DUAL TONE - NEW,XUV700,AX7 DSL AT 6 STR BS6.2 DUAL TONE - NEW,XUV700 AX7 DSL AT 6 STR BS6.2 DUAL TONE - NEW,PERSONAL,XUV,WX,EVEREST WHITE DT,DIESEL,6,4,AUTOMATIC,FWD,SUV,Complete,2198,0,PRIVATE,,Active
4608,AW62AYZT6TF05A00BH,XUV700,AX7 DSL AT 6 STR BS6.2 DUAL TONE - NEW,XUV700,AX7 DSL AT 6 STR BS6.2 DUAL TONE - NEW,XUV700 AX7 DSL AT 6 STR BS6.2 DUAL TONE - NEW,PERSONAL,XUV,BH,BH,DIESEL,6,4,AUTOMATIC,FWD,SUV,Complete,2198,0,PRIVATE,,Active
4609,AW62AYZT6TF05A00SH,XUV700,AX7 DSL AT 6 STR BS6.2 DUAL TONE - NEW,XUV700,AX7 DSL AT 6 STR BS6.2 DUAL TONE - NEW,XUV700 AX7 DSL AT 6 STR BS6.2 DUAL TONE - NEW,PERSONAL,XUV,SH,SH,DIESEL,6,4,AUTOMATIC,FWD,SUV,Complete,2198,0,PRIVATE,,Active
4610,AW62AYZT6TF05A00RS,XUV700,AX7 DSL AT 6 STR BS6.2 DUAL TONE - NEW,XUV700,AX7 DSL AT 6 STR BS6.2 DUAL TONE - NEW,XUV700 AX7 DSL AT 6 STR BS6.2 DUAL TONE - NEW,PERSONAL,XUV,RS,RS,DIESEL,6,4,AUTOMATIC,FWD,SUV,Complete,2198,0,PRIVATE,,Active
5282,AW62AYZT6TF10A00SH,XUV700,AX7 DSL AT 6 STR BS6.2 DUAL TONE - NEW,XUV700,AX7 DSL AT 6 STR BS6.2 DUAL TONE - NEW,XUV700 AX7 DSL AT 6 STR BS6.2 DUAL TONE - NEW,PERSONAL,XUV,SH,SH,DIESEL,6,4,AUTOMATIC,FWD,SUV,Complete,2198,0,PRIVATE,,Active
5287,AW62AYZT6TF10A00BH,XUV700,AX7 DSL AT 6 STR BS6.2 DUAL TONE - NEW,XUV700,AX7 DSL AT 6 STR BS6.2 DUAL TONE - NEW,XUV700 AX7 DSL AT 6 STR BS6.2 DUAL TONE - NEW,PERSONAL,XUV,BH,BH,DIESEL,6,4,AUTOMATIC,FWD,SUV,Complete,2198,0,PRIVATE,,Active
5288,AW62AYZT6TF10A00RS,XUV700,AX7 DSL AT 6 STR BS6.2 DUAL TONE - NEW,XUV700,AX7 DSL AT 6 STR BS6.2 DUAL TONE - NEW,XUV700 AX7 DSL AT 6 STR BS6.2 DUAL TONE - NEW,PERSONAL,XUV,RS,RS,DIESEL,6,4,AUTOMATIC,FWD,SUV,Complete,2198,0,PRIVATE,,Active
5297,AW62AYZT6TF10A00CX,XUV700,AX7 DSL AT 6 STR BS6.2 DUAL TONE - NEW,XUV700,AX7 DSL AT 6 STR BS6.2 DUAL TONE - NEW,XUV700 AX7 DSL AT 6 STR BS6.2 DUAL TONE - NEW,PERSONAL,XUV,CX,CX,DIESEL,6,4,AUTOMATIC,FWD,SUV,Complete,2198,0,PRIVATE,,Active
